TOKEN	NE-COARSE-LIT	MISC
Politieacademie	I-TERM	
(	O	
EPA	B-TERM	
)	O	
,	O	
en	O	
met	O	
het	O	
Europees	B-TERM	
Bureau	I-TERM	
voor	I-TERM	
fraudebestrijding	I-TERM	
(	O	
OLAF	B-TERM	
)	O	
om	O	
de	O	
justitiële	B-TERM	
en	O	
politiële	B-TERM	
samenwerking	O	
op	O	
te	O	
voeren	O	
en	O	
de	O	
opleiding	O	
van	O	
rechtshandhavingsambtenaren	B-TERM	
te	O	
verbeteren	O	
.	O	
Zij	O	
zal	O	
blijven	O	
werken	O	
aan	O	
gemoderniseerde	O	
EU‑regels	B-TERM	
inzake	O	
overheidsopdrachten	B-TERM	
en	O	
inzake	O	
boekhoudnormen	B-TERM	
en	O	
wettelijke	B-TERM	
controles	I-TERM	
voor	O	
EU‑vennootschappen	B-TERM	
.	O	
Voorts	O	
zal	O	
de	O	
Commissie	B-TERM	
in	O	
2011	O	
een	O	
strategie	O	
aannemen	O	
ter	O	
bestrijding	B-TERM	
van	I-TERM	
fraude	I-TERM	
die	O	
de	O	
financiële	B-TERM	
belangen	I-TERM	
van	O	
de	O	
EU	B-TERM	
schaadt	O	
.	O	
Daarnaast	O	
zal	O	
zij	O	
een	O	
sterkere	O	
klemtoon	O	
leggen	O	
op	O	
corruptiebestrijding	B-TERM	
in	O	
het	O	
uitbreidingsproces	O	
van	O	
de	O	
EU	B-TERM	
en	O	
—	O	
samen	O	
met	O	
de	O	
hoge	O	
vertegenwoordiger	O	
—	O	
in	O	
ons	O	
nabuurschapsbeleid	B-TERM	
en	O	
meer	O	
toepassing	O	
maken	O	
van	O	
conditionaliteit	O	
in	O	
het	O	
samenwerkings-	O	
en	O	
ontwikkelingsbeleid	O	
.	O	
Initiatieven	O	
van	O	
de	O	
zakelijke	B-TERM	
sector	O	
en	O	
de	O	
dialoog	B-TERM	
tussen	I-TERM	
overheid	I-TERM	
en	I-TERM	
bedrijfsleven	I-TERM	
over	O	
corruptiebestrijding	B-TERM	
dienen	O	
verder	O	
te	O	
worden	O	
ontwikkeld	O	
op	O	
EU-niveau	B-TERM	
.	O	
Deze	O	
mededeling	O	
betreft	O	
de	O	
doelstellingen	O	
van	O	
het	O	
EU-corruptiebestrijdingsverslag	B-TERM	
,	O	
de	O	
wijze	O	
waarop	O	
dit	O	
verslag	O	
in	O	
de	O	
praktijk	O	
zal	O	
functioneren	O	
,	O	
en	O	
de	O	
manier	O	
waarop	O	
de	O	
EU	B-TERM	
in	O	
haar	O	
intern	O	
en	O	
extern	O	
beleid	B-TERM	
een	O	
sterkere	O	
klemtoon	O	
op	O	
corruptiebestrijding	B-TERM	
dient	O	
te	O	
leggen	O	
.	O	
Daarnaast	O	
komt	O	
er	O	
een	O	
fraudebestrijdingsstrategie	B-TERM	
van	O	
de	O	
Commissie	B-TERM	
.	O	
Terwijl	O	
het	O	
corruptiebestrijdingsverslag	B-TERM	
is	O	
gericht	O	
op	O	
de	O	
handhaving	O	
van	O	
het	O	
corruptiebestrijdingsbeleid	B-TERM	
van	O	
de	O	
lidstaten	O	
,	O	
heeft	O	
de	O	
fraudebestrijdingsstrategie	B-TERM	
voornamelijk	O	
betrekking	O	
op	O	
maatregelen	O	
onder	O	
de	O	
verantwoordelijkheid	O	
van	O	
de	O	
Commissie	B-TERM	
ter	O	
bescherming	O	
van	O	
de	O	
financiële	B-TERM	
belangen	I-TERM	
van	O	
de	O	
EU	B-TERM	
.	O	
2	O	
.	O	
Beter	O	
toezicht	O	
op	O	
de	O	
inspanningen	O	
op	O	
het	O	
gebied	O	
van	O	
corruptiebestrijding	B-TERM	
2.1	O	
.	O	
Huidige	O	
toezichts-	B-TERM	
en	O	
evaluatiemechanismen	B-TERM	
Tot	O	
nu	O	
toe	O	
ontbreekt	O	
een	O	
mechanisme	O	
om	O	
op	O	
samenhangende	O	
en	O	
sectoroverschrijdende	O	
wijze	O	
op	O	
het	O	
niveau	O	
van	O	
de	O	
EU	B-TERM	
en	O	
van	O	
de	O	
lidstaten	O	
toezicht	O	
te	O	
houden	O	
op	O	
het	O	
bestaan	O	
van	O	
corruptiebestrijdingsbeleid	B-TERM	
en	O	
de	O	
effectiviteit	O	
daarvan	O	
te	O	
beoordelen	O	
.	O	
Op	O	
internationaal	O	
niveau	O	
zijn	O	
de	O	
belangrijkste	O	
bestaande	O	
mechanismen	O	
voor	O	
toezicht	O	
en	O	
evaluatie	O	
de	O	
GRECO	B-TERM	
,	O	
de	O	
OESO-werkgroep	B-TERM	
omkoping	I-TERM	
,	O	
en	O	
het	O	
toezichtsinstrument	B-TERM	
van	O	
het	O	
UNCAC	B-TERM	
.	O	
Deze	O	
mechanismen	O	
stimuleren	O	
de	O	
staten	O	
om	O	
normen	O	
op	O	
het	O	
gebied	O	
van	O	
corruptiebestrijding	B-TERM	
in	O	
te	O	
voeren	O	
en	O	
te	O	
handhaven	O	
.	O	
Deze	O	
normen	O	
kennen	O	
echter	O	
allemaal	O	
verschillende	O	
beperkingen	O	
die	O	
een	O	
belemmering	O	
vormen	O	
voor	O	
een	O	
effectieve	O	
aanpak	O	
van	O	
de	O	
met	O	
corruptie	B-TERM	
samenhangende	O	
problemen	O	
op	O	
EU‑niveau	B-TERM	
.	O	
Van	O	
de	O	
bestaande	O	
voor	O	
de	O	
EU	B-TERM	
relevante	O	
instrumenten	O	
is	O	
de	O	
GRECO	B-TERM	
de	O	
veelzijdigste	O	
,	O	
aangezien	O	
alle	O	
lidstaten	O	
daarin	O	
vertegenwoordigd	O	
zijn	O	
.	O	
Met	O	
behulp	O	
van	O	
de	O	
GRECO	B-TERM	
draagt	O	
de	O	
Raad	B-TERM	
van	I-TERM	
Europa	I-TERM	
bij	O	
aan	O	
het	O	
garanderen	O	
van	O	
minimumnormen	O	
in	O	
een	O	
pan-Europees	O	
rechtsgebied	B-TERM	
.	O	
Echter	O	
,	O	
gezien	O	
de	O	
beperkte	O	
zichtbaarheid	O	
van	O	
de	O	
intergouvernementele	B-TERM	
GRECO-evaluatieprocedure	B-TERM	
en	O	
het	O	
bijbehorend	O	
mechanisme	B-TERM	
voor	I-TERM	
follow-up	I-TERM	
heeft	O	
dit	O	
tot	O	
op	O	
heden	O	
niet	O	
geleid	O	
tot	O	
de	O	
nodige	O	
politieke	B-TERM	
wil	O	
in	O	
de	O	
lidstaten	O	
om	O	
corruptie	B-TERM	
effectief	O	
aan	O	
te	O	
pakken	O	
.	O	
Voorts	O	
houdt	O	
de	O	
GRECO	B-TERM	
toezicht	O	
op	O	
het	O	
voldoen	O	
aan	O	
een	O	
reeks	O	
door	O	
de	O	
Raad	B-TERM	
van	I-TERM	
Europa	I-TERM	
vastgestelde	O	
corruptiebestrijdingsnormen	B-TERM	
waardoor	O	
hij	O	
minder	O	
gericht	O	
is	O	
op	O	
specifieke	O	
terreinen	O	
van	O	
de	O	
EU-wetgeving	B-TERM	
,	O	
zoals	O	
overheidsopdrachten	B-TERM	
.	O	
Bovendien	O	
biedt	O	
het	O	
GRECO-stelsel	B-TERM	
geen	O	
mogelijkheid	O	
tot	O	
vergelijkende	O	
analyse	O	
en	O	
daarmee	O	
tot	O	
vaststelling	O	
van	O	
tendensen	O	
op	O	
het	O	
gebied	O	
van	O	
corruptie	B-TERM	
in	O	
de	O	
EU	B-TERM	
,	O	
en	O	
evenmin	O	
stimuleert	O	
het	O	
actief	O	
de	O	
uitwisseling	O	
van	O	
beste	O	
praktijken	O	
en	O	
het	O	
leren	O	
van	O	
elkaar	O	
(	O	
peer	O	
learning	O	
)	O	
.	O	
Het	O	
Verdrag	B-TERM	
van	I-TERM	
de	I-TERM	
OESO	I-TERM	
inzake	I-TERM	
de	I-TERM	
bestrijding	I-TERM	
van	I-TERM	
omkoping	I-TERM	
van	I-TERM	
buitenlandse	I-TERM	
ambtenaren	I-TERM	
in	I-TERM	
internationale	I-TERM	
zakelijke	I-TERM	
transacties	I-TERM	
(	O	
Verdrag	O	
inzake	O	
de	O	
bestrijding	B-TERM	
van	I-TERM	
omkoping	I-TERM	
)	O	
is	O	
specifiek	O	
gericht	O	
op	O	
de	O	
omkoping	B-TERM	
van	O	
buitenlandse	O	
ambtenaren	B-TERM	
in	O	
internationale	O	
zakelijke	B-TERM	
transacties	I-TERM	
en	O	
kan	O	
niet	O	
worden	O	
uitgebreid	O	
naar	O	
andere	O	
belangrijke	O	
gebieden	O	
van	O	
de	O	
corruptiebestrijding	B-TERM	
in	O	
de	O	
EU	B-TERM	
.	O	
In	O	
het	O	
zevende	O	
jaarlijkse	O	
voortgangsrapport	O	
van	O	
Transparency	B-TERM	
International	I-TERM	
wordt	O	
gesteld	O	
dat	O	
de	O	
handhaving	O	
van	O	
het	O	
Verdrag	O	
inzake	O	
de	O	
bestrijding	B-TERM	
van	I-TERM	
omkoping	I-TERM	
suboptimaal	O	
is	O	
:	O	
in	O	
slechts	O	
vier	O	
EU-lidstaten	B-TERM	
heeft	O	
actieve	O	
handhaving	O	
plaatsgevonden	O	
,	O	
terwijl	O	
in	O	
12	O	
EU-lidstaten	B-TERM	
weinig	O	
of	O	
geen	O	
sprake	O	
van	O	
handhaving	O	
is	O	
geweest	O	
.	O	
Ondanks	O	
een	O	
gedegen	O	
evaluatiestelsel	O	
in	O	
de	O	
vorm	O	
van	O	
de	O	
OESO-werkgroep	B-TERM	
omkoping	I-TERM	
,	O	
blijft	O	
de	O	
politieke	B-TERM	
daadkracht	O	
voor	O	
effectieve	O	
tenuitvoerlegging	B-TERM	
van	O	
het	O	
OESO-Verdrag	B-TERM	
inzake	O	
de	O	
bestrijding	B-TERM	
van	I-TERM	
omkoping	I-TERM	
onvoldoende	O	
.	O	
Het	O	
Verdrag	B-TERM	
van	I-TERM	
de	I-TERM	
Verenigde	I-TERM	
Naties	I-TERM	
ter	I-TERM	
bestrijding	I-TERM	
van	I-TERM	
corruptie	I-TERM	
(	O	
UNCAC	B-TERM	
)	O	
is	O	
in	O	
december	O	
2005	O	
in	O	
werking	O	
getreden	O	
en	O	
in	O	
september	O	
2008	O	
is	O	
de	O	
EU	B-TERM	
tot	O	
dit	O	
verdrag	O	
toegetreden	O	
.	O	
De	O	
conferentie	O	
van	O	
staten	O	
die	O	
partij	O	
zijn	O	
bij	O	
het	O	
UNCAC	B-TERM	
heeft	O	
in	O	
november	O	
2009	O	
een	O	
mechanisme	O	
voor	O	
de	O	
evaluatie	O	
van	O	
de	O	
tenuitvoerlegging	B-TERM	
van	O	
het	O	
UNCAC	B-TERM	
vastgesteld	O	
.	O	
De	O	
EU	B-TERM	
stimuleert	O	
de	O	
betrokkenheid	O	
van	O	
het	O	
maatschappelijk	B-TERM	
middenveld	I-TERM	
en	O	
transparantie	B-TERM	
van	O	
de	O	
bevindingen	O	
van	O	
de	O	
evaluaties	O	
op	O	
grond	O	
van	O	
het	O	
mechanisme	O	
.	O	
Het	O	
is	O	
echter	O	
waarschijnlijk	O	
dat	O	
verschillende	O	
aspecten	O	
het	O	
potentieel	O	
beperken	O	
van	O	
het	O	
UNCAC-evaluatiemechanisme	B-TERM	
om	O	
de	O	
met	O	
corruptie	B-TERM	
samenhangende	O	
problemen	O	
op	O	
EU‑niveau	B-TERM	
aan	O	
te	O	
pakken	O	
:	O	
het	O	
betreft	O	
een	O	
intergouvernementeel	B-TERM	
instrument	O	
,	O	
het	O	
systeem	O	
van	O	
wederzijdse	O	
evaluatie	O	
laat	O	
waarschijnlijk	O	
beleidsterreinen	B-TERM	
die	O	
voor	O	
de	O	
EU	B-TERM	
van	O	
bijzonder	O	
belang	O	
zijn	O	
buiten	O	
beschouwing	O	
,	O	
tot	O	
de	O	
partijen	O	
behoren	O	
onder	O	
meer	O	
staten	O	
met	O	
lagere	O	
corruptiebestrijdingsnormen	B-TERM	
dan	O	
de	O	
EU	B-TERM	
,	O	
de	O	
evaluatiecycli	O	
zijn	O	
van	O	
relatief	O	
lange	O	
duur	O	
,	O	
en	O	
ingeval	O	
staten	O	
die	O	
partij	O	
zijn	O	
de	O	
aanbevelingen	O	
niet	O	
ten	O	
uitvoer	O	
hebben	O	
gelegd	O	
,	O	
volgt	O	
slechts	O	
een	O	
beperkt	O	
aantal	O	
keren	O	
een	O	
follow-up	O	
.	O	
2.2	O	
.	O	
Het	O	
EU-corruptiebestrijdingsverslag	B-TERM	
Gelet	O	
op	O	
de	O	
bovenstaande	O	
toelichting	O	
op	O	
de	O	
beperkingen	O	
van	O	
de	O	
bestaande	O	
internationale	O	
toezichts-	B-TERM	
en	O	
evaluatiemechanismen	B-TERM	
,	O	
dient	O	
er	O	
een	O	
specifiek	O	
toezichts-	B-TERM	
en	O	
beoordelingsmechanisme	B-TERM	
,	O	
het	O	
EU-corruptiebestrijdingsverslag	B-TERM	
,	O	
te	O	
worden	O	
opgesteld	O	
ter	O	
bevordering	O	
van	O	
meer	O	
politieke	B-TERM	
wil	O	
in	O	
de	O	
lidstaten	O	
en	O	
handhaving	O	
van	O	
de	O	
bestaande	O	
wettelijke	B-TERM	
en	O	
institutionele	O	
instrumenten	O	
.	O	
Dat	O	
mechanisme	O	
dient	O	
te	O	
worden	O	
gecombineerd	O	
met	O	
deelname	O	
van	O	
de	O	
EU	B-TERM	
aan	O	
de	O	
GRECO	B-TERM	
.	O	
Het	O	
EU-corruptiebestrijdingsverslag	B-TERM	
zal	O	
met	O	
ingang	O	
van	O	
2013	O	
om	O	
het	O	
andere	O	
jaar	O	
worden	O	
uitgebracht	O	
door	O	
de	O	
Commissie	B-TERM	
.	O	
De	O	
opstelling	O	
van	O	
het	O	
EU-corruptiebestrijdingsverslag	B-TERM	
is	O	
de	O	
reactie	O	
van	O	
de	O	
Commissie	B-TERM	
op	O	
het	O	
verzoek	O	
van	O	
de	O	
lidstaten	O	
in	O	
het	O	
programma	B-TERM	
van	I-TERM	
Stockholm	I-TERM	
om	O	
indicatoren	O	
te	O	
ontwerpen	O	
waarmee	O	
de	O	
inspanningen	O	
in	O	
de	O	
strijd	B-TERM	
tegen	I-TERM	
de	I-TERM	
corruptie	I-TERM	
,	O	
in	O	
het	O	
bijzonder	O	
op	O	
de	O	
tot	O	
het	O	
acquis	B-TERM	
behorende	O	
terreinen	O	
(	O	
overheidsopdrachten	B-TERM	
,	O	
financiële	B-TERM	
controle	O	
,	O	
enz.	O	
)	O	
kunnen	O	
worden	O	
gemeten	O	
en	O	
van	O	
het	O	
Europees	B-TERM	
Parlement	I-TERM	
in	O	
verband	O	
met	O	
de	O	
regelmatige	O	
toetsing	O	
van	O	
de	O	
inspanningen	O	
op	O	
het	O	
gebied	O	
van	O	
corruptiebestrijding	B-TERM	
in	O	
de	O	
lidstaten	O	
.	O	
De	O	
opstelling	O	
van	O	
het	O	
EU-corruptiebestrijdingsverslag	B-TERM	
heeft	O	
als	O	
uitgangspunt	O	
dat	O	
er	O	
weliswaar	O	
geen	O	
uniforme	O	
oplossing	O	
voor	O	
corruptie	B-TERM	
bestaat	O	
,	O	
maar	O	
dat	O	
voor	O	
alle	O	
EU-lidstaten	B-TERM	
corruptie	B-TERM	
een	O	
punt	O	
van	O	
zorg	O	
is	O	
.	O	
Door	O	
middel	O	
van	O	
periodieke	O	
beoordeling	O	
en	O	
publicatie	O	
van	O	
objectieve	O	
,	O	
op	O	
feiten	O	
gebaseerde	O	
verslagen	O	
zal	O	
het	O	
verslag	O	
voor	O	
de	O	
lidstaten	O	
een	O	
extra	O	
stimulans	O	
vormen	O	
om	O	
corruptie	B-TERM	
effectief	O	
aan	O	
te	O	
pakken	O	
,	O	
in	O	
het	O	
bijzonder	O	
door	O	
internationaal	O	
overeengekomen	O	
corruptiebestrijdingsnormen	B-TERM	
toe	O	
te	O	
passen	O	
en	O	
te	O	
handhaven	O	
.	O	
Het	O	
mechanisme	O	
,	O	
dat	O	
voor	O	
alle	O	
lidstaten	O	
in	O	
gelijke	O	
mate	O	
van	O	
toepassing	O	
is	O	
,	O	
zal	O	
zorgen	O	
voor	O	
een	O	
duidelijker	O	
overzicht	O	
van	O	
het	O	
bestaan	O	
en	O	
de	O	
effectiviteit	O	
van	O	
de	O	
corruptiebestrijding	B-TERM	
in	O	
de	O	
EU	B-TERM	
,	O	
zal	O	
bijdragen	O	
aan	O	
de	O	
bepaling	O	
van	O	
specifieke	O	
oorzaken	O	
van	O	
corruptie	B-TERM	
,	O	
en	O	
daardoor	O	
een	O	
basis	O	
bieden	O	
voor	O	
een	O	
gedegen	O	
voorbereiding	O	
van	O	
toekomstige	O	
EU-beleidsmaatregelen	B-TERM	
.	O	
Bovendien	O	
zal	O	
dit	O	
verslag	O	
fungeren	O	
als	O	
een	O	
crisiswaarschuwing	O	
ter	O	
beperking	O	
van	O	
potentiële	O	
risico's	O	
van	O	
diepgewortelde	O	
problemen	O	
die	O	
tot	O	
een	O	
crisis	O	
zouden	O	
kunnen	O	
leiden	O	
.	O	
Bij	O	
de	O	
voorbereiding	O	
van	O	
het	O	
EU-corruptiebestrijdingsverslag	B-TERM	
zal	O	
de	O	
Commissie	B-TERM	
ter	O	
vermijding	O	
van	O	
extra	O	
administratieve	B-TERM	
lasten	O	
voor	O	
lidstaten	O	
en	O	
dubbel	O	
werk	O	
,	O	
gebruik	O	
maken	O	
van	O	
de	O	
bestaande	O	
toezichts-	B-TERM	
en	O	
evaluatiemechanismen	B-TERM	
.	O	
Zij	O	
zal	O	
zich	O	
baseren	O	
op	O	
de	O	
minimumnormen	O	
op	O	
het	O	
gebied	O	
van	O	
corruptiebestrijding	B-TERM	
die	O	
zijn	O	
vastgesteld	O	
in	O	
de	O	
bestaande	O	
internationale	O	
instrumenten	O	
,	O	
zoals	O	
het	O	
Verdrag	B-TERM	
inzake	I-TERM	
de	I-TERM	
strafrechtelijke	I-TERM	
bestrijding	I-TERM	
van	I-TERM	
corruptie	I-TERM	
van	O	
de	O	
Raad	B-TERM	
van	I-TERM	
Europa	I-TERM	
,	O	
het	O	
Verdrag	B-TERM	
inzake	I-TERM	
de	I-TERM	
civielrechtelijke	I-TERM	
bestrijding	I-TERM	
van	I-TERM	
corruptie	I-TERM	
,	O	
de	O	
twintig	O	
richtsnoeren	O	
voor	O	
de	O	
bestrijding	B-TERM	
van	I-TERM	
corruptie	I-TERM	
,	O	
het	O	
UNCAC	B-TERM	
en	O	
het	O	
OESO-Verdrag	B-TERM	
inzake	O	
de	O	
bestrijding	B-TERM	
van	I-TERM	
omkoping	I-TERM	
.	O	
Aangezien	O	
bijna	O	
alle	O	
vormen	O	
van	O	
corruptie	B-TERM	
grensoverschrijdende	O	
gevolgen	O	
kunnen	O	
hebben	O	
,	O	
zal	O	
het	O	
verslag	O	
niet	O	
beperkt	O	
blijven	O	
tot	O	
een	O	
uitputtende	O	
opsomming	O	
van	O	
prioritaire	O	
gebieden	O	
.	O	
In	O	
elk	O	
EU-corruptiebestrijdingsverslag	B-TERM	
zullen	O	
een	O	
aantal	O	
sectoroverschrijdende	O	
kwesties	O	
met	O	
bijzondere	O	
relevantie	O	
op	O	
EU-niveau	B-TERM	
,	O	
en	O	
geselecteerde	O	
kwesties	O	
die	O	
specifiek	O	
per	O	
lidstaat	O	
gelden	O	
,	O	
aan	O	
bod	O	
komen	O	
.	O	
Deze	O	
zullen	O	
worden	O	
beoordeeld	O	
aan	O	
de	O	
hand	O	
van	O	
een	O	
aantal	O	
indicatoren	O	
die	O	
gebaseerd	O	
zijn	O	
op	O	
de	O	
reeds	O	
bestaande	O	
normen	O	
op	O	
de	O	
respectieve	O	
gebieden	O	
en	O	
op	O	
normen	O	
die	O	
tijdens	O	
de	O	
opstelling	O	
van	O	
het	O	
verslag	O	
worden	O	
ontwikkeld	O	
.	O	
Er	O	
zullen	O	
nieuwe	O	
indicatoren	O	
worden	O	
ontwikkeld	O	
wanneer	O	
de	O	
betrokken	O	
normen	O	
nog	O	
niet	O	
in	O	
een	O	
bestaand	O	
instrument	O	
zijn	O	
vastgelegd	O	
of	O	
op	O	
EU-niveau	B-TERM	
strengere	O	
normen	O	
nodig	O	
zijn	O	
.	O	
Bij	O	
de	O	
selectie	O	
van	O	
bestaande	O	
en	O	
de	O	
ontwikkeling	O	
van	O	
nieuwe	O	
indicatoren	O	
zal	O	
de	O	
Commissie	B-TERM	
de	O	
bevoegde	O	
corruptiebestrijdingsautoriteiten	B-TERM	
in	O	
de	O	
lidstaten	O	
raadplegen	O	
.	O	
Indicatoren	O	
kunnen	O	
onder	O	
andere	O	
bestaan	O	
uit	O	
:	O	
de	O	
perceptie	O	
van	O	
corruptie	B-TERM	
,	O	
de	O	
reactie	O	
van	O	
respondenten	O	
op	O	
corruptie	B-TERM	
,	O	
en	O	
misdaadstatistieken	B-TERM	
,	O	
met	O	
inbegrip	O	
van	O	
inbeslagnemingen	B-TERM	
en	O	
confiscaties	B-TERM	
van	O	
de	O	
opbrengsten	B-TERM	
van	O	
met	O	
corruptie	B-TERM	
samenhangende	O	
misdrijven	B-TERM	
.	O	
Het	O	
EU-corruptiebestrijdingsverslag	B-TERM	
zal	O	
een	O	
kwantitatieve	O	
beoordeling	O	
van	O	
die	O	
indicatoren	O	
omvatten	O	
en	O	
een	O	
kwalitatieve	O	
analyse	O	
van	O	
de	O	
tendensen	O	
op	O	
het	O	
gebied	O	
van	O	
corruptie	B-TERM	
en	O	
de	O	
resultaten	O	
van	O	
de	O	
corruptiebestrijding	B-TERM	
.	O	
Het	O	
EU-corruptiebestrijdingsverslag	B-TERM	
zal	O	
volgende	O	
delen	O	
omvatten	O	
:	O	
Een	O	
thematisch	O	
deel	O	
,	O	
waarin	O	
specifieke	O	
aspecten	O	
van	O	
de	O	
corruptiebestrijding	B-TERM	
in	O	
de	O	
EU	B-TERM	
op	O	
basis	O	
van	O	
onderzoek	O	
worden	O	
behandeld	O	
en	O	
dat	O	
thematische	O	
gevalstudies	O	
,	O	
voorbeelden	O	
van	O	
beste	O	
praktijken	O	
en	O	
aanbevelingen	O	
bevat	O	
.	O	
Landenanalyses	O	
,	O	
met	O	
inbegrip	O	
van	O	
aanbevelingen	O	
op	O	
maat	O	
aan	O	
afzonderlijke	O	
lidstaten	O	
,	O	
op	O	
basis	O	
van	O	
de	O	
resultaten	O	
van	O	
bestaande	O	
toezichtsmechanismen	B-TERM	
en	O	
evaluaties	O	
van	O	
beschikbaar	O	
bewijs	O	
uit	O	
relevante	O	
bronnen	O	
.	O	
Dit	O	
deel	O	
kan	O	
vergezeld	O	
gaan	O	
van	O	
aanbevelingen	O	
voor	O	
passende	O	
maatregelen	O	
op	O	
EU-niveau	B-TERM	
.	O	
Tendensen	O	
op	O	
EU-niveau	B-TERM	
,	O	
op	O	
basis	O	
van	O	
de	O	
resultaten	O	
van	O	
een	O	
om	O	
het	O	
andere	O	
jaar	O	
gehouden	O	
Eurobarometer-enquête	B-TERM	
over	O	
corruptie	B-TERM	
waarin	O	
de	O	
perceptie	O	
van	O	
corruptie	B-TERM	
op	O	
verschillende	O	
gebieden	O	
onder	O	
EU-burgers	B-TERM	
wordt	O	
gemeten	O	
,	O	
en	O	
van	O	
gegevens	O	
uit	O	
andere	O	
relevante	O	
informatiebronnen	O	
over	O	
de	O	
ervaringen	O	
met	O	
corruptie	B-TERM	
op	O	
EU-niveau	B-TERM	
.	O	
Bij	O	
de	O	
opstelling	O	
van	O	
het	O	
verslag	O	
zal	O	
de	O	
Commissie	B-TERM	
gebruik	O	
maken	O	
van	O	
verscheidene	O	
informatiebronnen	O	
,	O	
waaronder	O	
bestaande	O	
toezichtsmechanismen	B-TERM	
(	O	
GRECO	B-TERM	
,	O	
OESO	B-TERM	
,	O	
UNCAC	B-TERM	
)	O	
,	O	
onafhankelijke	O	
deskundigen	O	
,	O	
onderzoeksbevindingen	O	
,	O	
Commissiediensten	O	
en	O	
OLAF	B-TERM	
,	O	
lidstaten	O	
,	O	
EU-agentschappen	B-TERM	
zoals	O	
Europol	B-TERM	
en	O	
Eurojust	B-TERM	
,	O	
het	O	
Europees	B-TERM	
netwerk	I-TERM	
voor	I-TERM	
corruptiebestrijding	I-TERM	
,	O	
Eurobarometer-enquêtes	B-TERM	
en	O	
het	O	
maatschappelijk	B-TERM	
middenveld	I-TERM	
.	O	
Het	O	
EU-corruptiebestrijdingsverslag	B-TERM	
zal	O	
worden	O	
beheerd	O	
door	O	
de	O	
Commissie	B-TERM	
en	O	
worden	O	
opgesteld	O	
met	O	
bijstand	O	
van	O	
:	O	
Een	O	
deskundigengroep	O	
die	O	
adviseert	O	
inzake	O	
:	O	
(	O	
1	O	
)	O	
de	O	
vaststelling	O	
van	O	
indicatoren	O	
,	O	
(	O	
2	O	
)	O	
de	O	
beoordeling	O	
van	O	
de	O	
prestaties	O	
van	O	
de	O	
lidstaten	O	
,	O	
(	O	
3	O	
)	O	
de	O	
vaststelling	O	
van	O	
beste	O	
praktijken	O	
,	O	
(	O	
4	O	
)	O	
de	O	
vaststelling	O	
van	O	
EU-tendensen	B-TERM	
,	O	
(	O	
5	O	
)	O	
het	O	
doen	O	
van	O	
aanbevelingen	O	
,	O	
en	O	
(	O	
6	O	
)	O	
het	O	
voorstellen	O	
van	O	
nieuwe	O	
EU-maatregelen	B-TERM	
waar	O	
nodig	O	
.	O	
De	O	
groep	O	
zal	O	
worden	O	
ingesteld	O	
door	O	
de	O	
Commissie	B-TERM	
na	O	
een	O	
openbare	B-TERM	
oproep	O	
.	O	
De	O	
geselecteerde	O	
deskundigen	O	
kunnen	O	
uiteenlopende	O	
achtergronden	O	
hebben	O	
(	O	
rechtshandhaving	B-TERM	
,	O	
corruptiepreventie	B-TERM	
,	O	
maatschappelijk	B-TERM	
middenveld	I-TERM	
,	O	
onderzoek	O	
,	O	
enz.	O	
)	O	
,	O	
moeten	O	
onbetwist	O	
deskundig	O	
zijn	O	
op	O	
het	O	
gebied	O	
van	O	
corruptiebestrijding	B-TERM	
en	O	
een	O	
goede	O	
reputatie	O	
op	O	
het	O	
punt	O	
van	O	
integriteit	B-TERM	
bezitten	O	
en	O	
zich	O	
verplichten	O	
om	O	
persoonlijk	O	
in	O	
hun	O	
professionele	O	
hoedanigheid	O	
op	O	
te	O	
treden	O	
.	O	
Een	O	
netwerk	O	
van	O	
correspondenten	O	
voor	O	
onderzoek	O	
ter	O	
plaatse	O	
,	O	
dat	O	
is	O	
opgericht	O	
door	O	
de	O	
Commissie	B-TERM	
en	O	
dat	O	
bestaat	O	
uit	O	
vertegenwoordigers	O	
van	O	
het	O	
maatschappelijk	B-TERM	
middenveld	I-TERM	
en	O	
de	O	
academische	O	
wereld	O	
,	O	
die	O	
in	O	
elke	O	
lidstaat	O	
relevante	O	
informatie	O	
verzamelen	O	
als	O	
inbreng	O	
voor	O	
en	O	
aanvulling	O	
op	O	
het	O	
werk	O	
van	O	
de	O	
deskundigengroep	O	
.	O	
Overwogen	O	
kan	O	
worden	O	
om	O	
in	O	
directe	O	
samenhang	O	
met	O	
het	O	
EU-corruptiebestrijdingsverslag	B-TERM	
een	O	
programma	O	
op	O	
te	O	
stellen	O	
om	O	
ervaringen	O	
te	O	
delen	O	
bij	O	
wijze	O	
van	O	
hulp	O	
aan	O	
lidstaten	O	
,	O	
plaatselijke	O	
ngo's	B-TERM	
en	O	
andere	O	
belanghebbenden	O	
om	O	
beste	O	
praktijken	O	
en	O	
tekortkomingen	O	
van	O	
het	O	
corruptiebestrijdingsbeleid	B-TERM	
vast	O	
te	O	
stellen	O	
,	O	
om	O	
de	O	
bewustwording	O	
te	O	
verhogen	O	
of	O	
bijscholing	O	
te	O	
bieden	O	
.	O	
De	O	
Commissie	B-TERM	
zal	O	
alle	O	
kosten	B-TERM	
dragen	O	
die	O	
samenhangen	O	
met	O	
het	O	
EU-corruptiebestrijdingsverslag	B-TERM	
,	O	
waaronder	O	
die	O	
van	O	
de	O	
