TOKEN	NE-COARSE-LIT	MISC
Commission	B-TERM	
.	O	
La	O	
communication	O	
se	O	
focalise	O	
sur	O	
l'	O	
application	O	
des	O	
politiques	B-TERM	
anticorruption	I-TERM	
par	O	
les	O	
États	O	
membres	O	
,	O	
tandis	O	
que	O	
la	O	
stratégie	O	
comportera	O	
essentiellement	O	
des	O	
mesures	O	
visant	O	
à	O	
protéger	O	
les	O	
intérêts	B-TERM	
financiers	I-TERM	
de	O	
l'	O	
Union	O	
,	O	
sous	O	
la	O	
responsabilité	O	
de	O	
la	O	
Commission	B-TERM	
.	O	
2	O	
.	O	
Suivi	O	
plus	O	
rigoureux	O	
des	O	
efforts	O	
en	O	
matière	O	
de	O	
lutte	B-TERM	
anticorruption	I-TERM	
2.1	O	
.	O	
Mécanismes	B-TERM	
de	I-TERM	
surveillance	I-TERM	
et	O	
d'	B-TERM	
évaluation	I-TERM	
actuels	O	
À	O	
ce	O	
jour	O	
,	O	
il	O	
n'	O	
existe	O	
aucun	O	
mécanisme	O	
permettant	O	
,	O	
de	O	
manière	O	
transversale	O	
et	O	
cohérente	O	
,	O	
de	O	
vérifier	O	
l'	O	
existence	O	
et	O	
d'	O	
évaluer	O	
l'	O	
efficacité	O	
des	O	
politiques	B-TERM	
de	I-TERM	
lutte	I-TERM	
contre	I-TERM	
la	I-TERM	
corruption	I-TERM	
au	O	
niveau	O	
de	O	
l'	O	
Union	O	
et	O	
des	O	
États	O	
membres	O	
.	O	
À	O	
l'	O	
échelle	O	
internationale	O	
,	O	
les	O	
principaux	O	
mécanismes	B-TERM	
de	I-TERM	
surveillance	I-TERM	
et	O	
d'	B-TERM	
évaluation	I-TERM	
existants	O	
sont	O	
le	O	
groupe	B-TERM	
d'	I-TERM	
États	I-TERM	
contre	I-TERM	
la	I-TERM	
corruption	I-TERM	
du	O	
Conseil	B-TERM	
de	I-TERM	
l'	I-TERM	
Europe	I-TERM	
(	O	
GRECO	B-TERM	
)	O	
,	O	
le	O	
groupe	B-TERM	
de	I-TERM	
travail	I-TERM	
de	I-TERM	
l'	I-TERM	
OCDE	I-TERM	
sur	I-TERM	
la	I-TERM	
corruption	I-TERM	
et	O	
le	O	
mécanisme	B-TERM	
d'	I-TERM	
examen	I-TERM	
de	I-TERM	
l'	I-TERM	
application	I-TERM	
de	O	
la	O	
convention	B-TERM	
des	I-TERM	
Nations	I-TERM	
Unies	I-TERM	
contre	I-TERM	
la	I-TERM	
corruption	I-TERM	
(	O	
UNCAC	B-TERM	
)	O	
.	O	
Ces	O	
mécanismes	O	
donnent	O	
une	O	
impulsion	O	
aux	O	
États	O	
parties	O	
pour	O	
qu'	O	
ils	O	
mettent	O	
en	O	
œuvre	O	
et	O	
appliquent	O	
les	O	
règles	B-TERM	
anticorruption	I-TERM	
.	O	
Chacun	O	
d'	O	
entre	O	
eux	O	
comporte	O	
toutefois	O	
des	O	
caractéristiques	O	
qui	O	
limitent	O	
sa	O	
capacité	O	
à	O	
résoudre	O	
efficacement	O	
les	O	
problèmes	O	
associés	O	
à	O	
la	O	
corruption	B-TERM	
au	O	
niveau	O	
de	O	
l'	O	
Union	O	
.	O	
L'	O	
instrument	O	
le	O	
plus	O	
complet	O	
qui	O	
soit	O	
pertinent	O	
pour	O	
l'	O	
Union	B-TERM	
européenne	I-TERM	
est	O	
le	O	
GRECO	B-TERM	
,	O	
car	O	
pratiquement	O	
tous	O	
les	O	
États	O	
membres	O	
y	O	
participent	O	
.	O	
Par	O	
son	O	
intermédiaire	O	
,	O	
le	O	
Conseil	B-TERM	
de	I-TERM	
l'	I-TERM	
Europe	I-TERM	
contribue	O	
à	O	
assurer	O	
l'	O	
application	O	
de	O	
normes	O	
minimales	O	
dans	O	
l'	O	
espace	B-TERM	
juridique	I-TERM	
paneuropéen	O	
.	O	
Toutefois	O	
,	O	
eu	O	
égard	O	
à	O	
la	O	
visibilité	O	
restreinte	O	
du	O	
processus	O	
intergouvernemental	B-TERM	
d'	O	
évaluation	O	
du	O	
GRECO	B-TERM	
et	O	
de	O	
son	O	
mécanisme	B-TERM	
de	I-TERM	
suivi	I-TERM	
,	O	
il	O	
n'	O	
est	O	
pas	O	
parvenu	O	
,	O	
jusqu'	O	
ici	O	
,	O	
à	O	
insuffler	O	
dans	O	
les	O	
États	O	
membres	O	
la	O	
volonté	O	
politique	B-TERM	
nécessaire	O	
pour	O	
combattre	O	
efficacement	O	
la	O	
corruption	B-TERM	
.	O	
De	O	
plus	O	
,	O	
dès	O	
lors	O	
qu'	O	
il	O	
surveille	O	
le	O	
respect	O	
d'	O	
une	O	
série	O	
de	O	
normes	B-TERM	
anticorruption	I-TERM	
établies	O	
par	O	
le	O	
Conseil	B-TERM	
de	I-TERM	
l'	I-TERM	
Europe	I-TERM	
,	O	
le	O	
GRECO	B-TERM	
s'	O	
attache	O	
moins	O	
à	O	
certains	O	
domaines	O	
spécifiques	O	
de	O	
la	O	
législation	B-TERM	
de	O	
l'	O	
Union	O	
,	O	
comme	O	
les	O	
marchés	B-TERM	
publics	I-TERM	
.	O	
En	O	
outre	O	
,	O	
le	O	
système	O	
du	O	
GRECO	B-TERM	
ne	O	
permet	O	
pas	O	
de	O	
réaliser	O	
des	O	
analyses	O	
comparées	O	
et	O	
,	O	
partant	O	
,	O	
de	O	
dégager	O	
les	O	
tendances	O	
de	O	
la	O	
corruption	B-TERM	
qui	O	
se	O	
font	O	
jour	O	
au	O	
sein	O	
de	O	
l'	O	
Union	O	
,	O	
et	O	
il	O	
ne	O	
stimule	O	
pas	O	
activement	O	
l'	O	
échange	O	
des	O	
meilleures	O	
pratiques	O	
ni	O	
l'	O	
apprentissage	O	
collégial	O	
.	O	
La	O	
convention	B-TERM	
de	I-TERM	
l'	I-TERM	
OCDE	I-TERM	
sur	I-TERM	
la	I-TERM	
lutte	I-TERM	
contre	I-TERM	
la	I-TERM	
corruption	I-TERM	
d'	I-TERM	
agents	I-TERM	
publics	I-TERM	
étrangers	I-TERM	
dans	I-TERM	
les	I-TERM	
transactions	I-TERM	
commerciales	I-TERM	
(	O	
convention	O	
contre	O	
la	O	
corruption	B-TERM	
)	O	
se	O	
concentre	O	
sur	O	
son	O	
thème	O	
spécifique	O	
et	O	
ne	O	
peut	O	
être	O	
étendue	O	
à	O	
d'	O	
autres	O	
domaines	O	
qui	O	
sont	O	
importants	O	
pour	O	
la	O	
lutte	B-TERM	
anticorruption	I-TERM	
au	O	
sein	O	
de	O	
l'	O	
Union	B-TERM	
européenne	I-TERM	
.	O	
Le	O	
septième	O	
rapport	O	
d'	O	
avancement	O	
annuel	O	
établi	O	
par	O	
Transparency	B-TERM	
International	I-TERM	
indiquait	O	
que	O	
l'	O	
application	O	
de	O	
la	O	
convention	O	
contre	O	
la	O	
corruption	B-TERM	
était	O	
variable	O	
:	O	
elle	O	
n'	O	
est	O	
activement	O	
mise	O	
en	O	
œuvre	O	
que	O	
dans	O	
quatre	O	
États	O	
membres	O	
,	O	
et	O	
peu	O	
ou	O	
pas	O	
du	O	
tout	O	
dans	O	
12	O	
autres	O	
.	O	
Malgré	O	
un	O	
système	O	
d'	O	
évaluation	O	
approfondie	O	
,	O	
sous	O	
la	O	
forme	O	
du	O	
Groupe	B-TERM	
de	I-TERM	
travail	I-TERM	
de	I-TERM	
l'	I-TERM	
OCDE	I-TERM	
sur	I-TERM	
la	I-TERM	
corruption	I-TERM	
,	O	
la	O	
volonté	O	
politique	B-TERM	
d'	O	
appliquer	O	
effectivement	O	
la	O	
convention	O	
contre	O	
la	O	
corruption	B-TERM	
de	O	
l'	O	
OCDE	B-TERM	
est	O	
demeurée	O	
insuffisante	O	
.	O	
La	O	
convention	B-TERM	
des	I-TERM	
Nations	I-TERM	
Unies	I-TERM	
contre	I-TERM	
la	I-TERM	
corruption	I-TERM	
(	O	
UNCAC	B-TERM	
)	O	
est	O	
entrée	O	
en	O	
vigueur	O	
en	O	
décembre	O	
2005	O	
et	O	
l'	O	
Union	B-TERM	
européenne	I-TERM	
y	O	
a	O	
adhéré	O	
en	O	
septembre	O	
2008	O	
.	O	
La	O	
conférence	O	
des	O	
États	O	
parties	O	
à	O	
la	O	
convention	O	
a	O	
adopté	O	
les	O	
termes	O	
de	O	
référence	O	
du	O	
mécanisme	B-TERM	
d'	I-TERM	
examen	I-TERM	
de	O	
son	O	
application	O	
en	O	
novembre	O	
2009	O	
.	O	
L'	O	
Union	B-TERM	
européenne	I-TERM	
est	O	
favorable	O	
à	O	
une	O	
participation	O	
de	O	
la	O	
société	B-TERM	
civile	I-TERM	
à	O	
ce	O	
mécanisme	O	
et	O	
à	O	
la	O	
transparence	B-TERM	
des	O	
conclusions	O	
des	O	
évaluations	O	
.	O	
Toutefois	O	
,	O	
plusieurs	O	
caractéristiques	O	
sont	O	
susceptibles	O	
de	O	
limiter	O	
la	O	
capacité	O	
du	O	
mécanisme	B-TERM	
d'	I-TERM	
examen	I-TERM	
de	O	
la	O	
convention	O	
à	O	
résoudre	O	
les	O	
problèmes	O	
liés	O	
à	O	
la	O	
corruption	B-TERM	
au	O	
niveau	O	
de	O	
l'	O	
UE	B-TERM	
:	O	
il	O	
s'	O	
agit	O	
d'	O	
un	O	
instrument	O	
intergouvernemental	B-TERM	
,	O	
le	O	
système	O	
d'	O	
examen	O	
croisé	O	
est	O	
susceptible	O	
d'	O	
omettre	O	
des	O	
domaines	O	
d'	O	
action	O	
particulièrement	O	
importants	O	
pour	O	
l'	O	
Union	O	
,	O	
il	O	
inclut	O	
des	O	
États	O	
parties	O	
appliquant	O	
peut-être	O	
des	O	
normes	B-TERM	
anticorruption	I-TERM	
moins	O	
strictes	O	
que	O	
l'	O	
UE	B-TERM	
,	O	
les	O	
cycles	O	
d'	O	
examen	O	
seront	O	
d'	O	
une	O	
durée	O	
relativement	O	
longue	O	
,	O	
et	O	
les	O	
recommandations	O	
aux	O	
États	O	
parties	O	
qui	O	
ne	O	
sont	O	
pas	O	
appliquées	O	
risquent	O	
de	O	
n'	O	
être	O	
suivies	O	
qu'	O	
un	O	
nombre	O	
limité	O	
de	O	
fois	O	
.	O	
2.2	O	
.	O	
Le	O	
rapport	B-TERM	
anticorruption	I-TERM	
de	I-TERM	
l'	I-TERM	
UE	I-TERM	
Au	O	
vu	O	
des	O	
limites	O	
que	O	
présentent	O	
les	O	
mécanismes	B-TERM	
de	I-TERM	
surveillance	I-TERM	
et	O	
d'	B-TERM	
évaluation	I-TERM	
internationaux	O	
évoqués	O	
plus	O	
haut	O	
,	O	
un	O	
mécanisme	B-TERM	
de	I-TERM	
surveillance	I-TERM	
et	O	
d'	B-TERM	
évaluation	I-TERM	
propre	O	
à	O	
l'	O	
Union	B-TERM	
européenne	I-TERM	
,	O	
le	O	
rapport	B-TERM	
anticorruption	I-TERM	
de	I-TERM	
l'	I-TERM	
UE	I-TERM	
,	O	
devrait	O	
être	O	
mis	O	
en	O	
place	O	
afin	O	
de	O	
renforcer	O	
la	O	
volonté	O	
politique	B-TERM	
dans	O	
les	O	
États	O	
membres	O	
et	O	
de	O	
favoriser	O	
l'	O	
application	O	
des	O	
outils	O	
juridiques	B-TERM	
et	O	
institutionnels	O	
existants	O	
.	O	
Ce	O	
mécanisme	O	
devrait	O	
être	O	
combiné	O	
avec	O	
la	O	
participation	O	
de	O	
l'	O	
UE	B-TERM	
au	O	
GRECO	B-TERM	
.	O	
Le	O	
rapport	B-TERM	
anticorruption	I-TERM	
de	I-TERM	
l'	I-TERM	
UE	I-TERM	
sera	O	
publié	O	
par	O	
la	O	
Commission	B-TERM	
tous	O	
les	O	
deux	O	
ans	O	
,	O	
à	O	
partir	O	
de	O	
2013	O	
.	O	
L'	O	
instauration	O	
du	O	
rapport	B-TERM	
anticorruption	I-TERM	
de	I-TERM	
l'	I-TERM	
UE	I-TERM	
répond	O	
à	O	
la	O	
demande	O	
des	O	
États	O	
membres	O	
,	O	
formulée	O	
dans	O	
le	O	
programme	B-TERM	
de	I-TERM	
Stockholm	I-TERM	
,	O	
de	O	
«	O	
mettre	O	
au	O	
point	O	
des	O	
indicateurs	O	
,	O	
sur	O	
la	O	
base	O	
des	O	
systèmes	O	
existants	O	
et	O	
de	O	
critères	O	
communs	O	
,	O	
pour	O	
mesurer	O	
l'	O	
effet	O	
des	O	
mesures	O	
de	O	
lutte	B-TERM	
contre	I-TERM	
la	I-TERM	
corruption	I-TERM	
au	O	
sein	O	
de	O	
l'	O	
Union	O	
»	O	
,	O	
ainsi	O	
qu'	O	
à	O	
la	O	
demande	O	
du	O	
Parlement	B-TERM	
européen	I-TERM	
de	O	
surveiller	O	
les	O	
efforts	O	
de	O	
lutte	B-TERM	
anticorruption	I-TERM	
dans	O	
les	O	
États	O	
membres	O	
de	O	
manière	O	
régulière	O	
.	O	
La	O	
création	O	
de	O	
ce	O	
mécanisme	B-TERM	
de	I-TERM	
suivi	I-TERM	
part	O	
du	O	
principe	O	
que	O	
même	O	
s'	O	
il	O	
n'	O	
existe	O	
pas	O	
de	O	
solution	O	
universelle	O	
pour	O	
lutter	O	
efficacement	O	
contre	O	
la	O	
corruption	B-TERM	
,	O	
celle-ci	O	
n'	O	
en	O	
constitue	O	
pas	O	
moins	O	
une	O	
préoccupation	O	
pour	O	
tous	O	
les	O	
États	O	
membres	O	
de	O	
l'	O	
UE	B-TERM	
.	O	
Grâce	O	
à	O	
une	O	
évaluation	O	
périodique	O	
et	O	
à	O	
la	O	
publication	O	
de	O	
rapports	O	
factuels	O	
et	O	
objectifs	O	
,	O	
ce	O	
rapport	O	
représentera	O	
pour	O	
les	O	
États	O	
membres	O	
un	O	
encouragement	O	
supplémentaire	O	
à	O	
lutter	B-TERM	
contre	I-TERM	
la	I-TERM	
corruption	I-TERM	
,	O	
notamment	O	
par	O	
la	O	
mise	O	
en	O	
œuvre	O	
et	O	
l'	O	
application	O	
des	O	
normes	B-TERM	
anticorruption	I-TERM	
reconnues	O	
au	O	
plan	O	
international	O	
.	O	
Ce	O	
mécanisme	O	
,	O	
applicable	O	
à	O	
tous	O	
les	O	
États	O	
membres	O	
,	O	
permettra	O	
de	O	
mieux	O	
se	O	
rendre	O	
compte	O	
de	O	
la	O	
réalité	O	
et	O	
l'	O	
efficacité	O	
des	O	
efforts	O	
menés	O	
contre	O	
la	O	
corruption	B-TERM	
au	O	
sein	O	
de	O	
l'	O	
Union	O	
,	O	
aidera	O	
à	O	
déceler	O	
les	O	
causes	O	
spécifiques	O	
de	O	
cette	O	
dernière	O	
et	O	
jettera	O	
ainsi	O	
les	O	
bases	O	
d'	O	
une	O	
bonne	O	
préparation	O	
des	O	
futures	O	
actions	O	
de	O	
l'	O	
UE	B-TERM	
.	O	
Il	O	
fera	O	
en	O	
outre	O	
office	O	
de	O	
«	O	
sonnette	O	
d'	O	
alarme	O	
»	O	
afin	O	
de	O	
limiter	O	
le	O	
risque	O	
de	O	
voir	O	
des	O	
problèmes	O	
profondément	O	
enracinés	O	
dans	O	
les	O	
États	O	
déboucher	O	
sur	O	
une	O	
crise	O	
.	O	
Pour	O	
établir	O	
le	O	
rapport	B-TERM	
anticorruption	I-TERM	
de	I-TERM	
l'	I-TERM	
UE	I-TERM	
,	O	
la	O	
Commission	B-TERM	
coopérera	O	
avec	O	
les	O	
mécanismes	B-TERM	
de	I-TERM	
surveillance	I-TERM	
et	O	
d'	B-TERM	
évaluation	I-TERM	
existants	O	
,	O	
de	O	
manière	O	
à	O	
éviter	O	
des	O	
surcharges	O	
administratives	B-TERM	
pour	O	
les	O	
États	O	
membres	O	
et	O	
les	O	
doubles	O	
emplois	O	
.	O	
Elle	O	
s'	O	
inspirera	O	
des	O	
normes	O	
minimales	O	
de	O	
lutte	B-TERM	
contre	I-TERM	
la	I-TERM	
corruption	I-TERM	
déjà	O	
établies	O	
par	O	
des	O	
instruments	O	
internationaux	O	
tels	O	
que	O	
les	O	
conventions	O	
pénale	B-TERM	
et	O	
civile	B-TERM	
sur	O	
la	O	
corruption	B-TERM	
et	O	
les	O	
vingt	O	
principes	O	
directeurs	O	
pour	O	
la	O	
lutte	B-TERM	
contre	I-TERM	
corruption	I-TERM	
du	O	
Conseil	B-TERM	
de	I-TERM	
l'	I-TERM	
Europe	I-TERM	
,	O	
la	O	
convention	O	
de	O	
l'	O	
ONU	B-TERM	
contre	O	
la	O	
corruption	B-TERM	
et	O	
la	O	
convention	O	
de	O	
l'	O	
OCDE	B-TERM	
contre	O	
la	O	
corruption	B-TERM	
.	O	
Puisque	O	
pratiquement	O	
toutes	O	
les	O	
formes	O	
de	O	
corruption	B-TERM	
peuvent	O	
avoir	O	
des	O	
implications	O	
transnationales	O	
,	O	
le	O	
rapport	O	
ne	O	
se	O	
limitera	O	
pas	O	
à	O	
une	O	
liste	O	
exhaustive	O	
de	O	
domaines	O	
prioritaires	O	
.	O	
Chaque	O	
rapport	B-TERM	
anticorruption	I-TERM	
de	I-TERM	
l'	I-TERM	
UE	I-TERM	
mettra	O	
l'	O	
accent	O	
sur	O	
plusieurs	O	
éléments	O	
transversaux	O	
particulièrement	O	
pertinents	O	
pour	O	
l'	O	
Union	B-TERM	
européenne	I-TERM	
,	O	
ainsi	O	
que	O	
sur	O	
certains	O	
aspects	O	
propres	O	
à	O	
chaque	O	
État	O	
membre	O	
.	O	
Ceux-ci	O	
seront	O	
évalués	O	
par	O	
rapport	O	
à	O	
une	O	
série	O	
d'	O	
indicateurs	O	
,	O	
dont	O	
certains	O	
seront	O	
fondés	O	
sur	O	
les	O	
normes	O	
existantes	O	
dans	O	
les	O	
différents	O	
domaines	O	
,	O	
d'	O	
autres	O	
élaborés	O	
durant	O	
la	O	
préparation	O	
du	O	
rapport	O	
.	O	
De	O	
nouveaux	O	
indicateurs	O	
seront	O	
définis	O	
lorsqu'	O	
il	O	
n'	O	
existe	O	
pas	O	
encore	O	
de	O	
normes	O	
dans	O	
le	O	
cadre	O	
d'	O	
un	O	
instrument	O	
déjà	O	
en	O	
vigueur	O	
,	O	
ou	O	
lorsque	O	
des	O	
normes	O	
plus	O	
strictes	O	
sont	O	
requises	O	
au	O	
niveau	O	
européen	O	
.	O	
Pour	O	
sélectionner	O	
ou	O	
élaborer	O	
ces	O	
indicateurs	O	
,	O	
la	O	
Commission	B-TERM	
consultera	O	
les	O	
autorités	B-TERM	
anticorruption	I-TERM	
compétentes	O	
des	O	
États	O	
membres	O	
.	O	
Les	O	
indicateurs	O	
pourront	O	
concerner	O	
:	O	
la	O	
perception	O	
de	O	
la	O	
corruption	B-TERM	
,	O	
le	O	
comportement	O	
des	O	
personnes	O	
interrogées	O	
en	O	
relation	O	
avec	O	
les	O	
activités	O	
de	O	
corruption	B-TERM	
,	O	
les	O	
statistiques	O	
pénales	B-TERM	
,	O	
notamment	O	
sur	O	
les	O	
saisies	B-TERM	
et	O	
les	O	
confiscations	B-TERM	
des	O	
produits	O	
de	O	
crimes	B-TERM	
liés	O	
à	O	
la	O	
corruption	B-TERM	
.	O	
Le	O	
rapport	B-TERM	
anticorruption	I-TERM	
de	I-TERM	
l'	I-TERM	
UE	I-TERM	
comprendra	O	
aussi	O	
une	O	
évaluation	O	
quantitative	O	
de	O	
ces	O	
indicateurs	O	
et	O	
une	O	
analyse	O	
qualitative	O	
des	O	
tendances	O	
et	O	
résultats	O	
en	O	
matière	O	
de	O	
corruption	B-TERM	
.	O	
Le	O	
rapport	B-TERM	
anticorruption	I-TERM	
inclura	O	
:	O	
une	O	
partie	O	
thématique	O	
,	O	
mettant	O	
en	O	
lumière	O	
des	O	
aspects	O	
particuliers	O	
de	O	
la	O	
lutte	B-TERM	
contre	I-TERM	
la	I-TERM	
corruption	I-TERM	
dans	O	
l'	O	
Union	B-TERM	
européenne	I-TERM	
,	O	
sur	O	
la	O	
base	O	
de	O	
recherches	O	
,	O	
avec	O	
des	O	
études	O	
de	O	
cas	O	
thématiques	O	
,	O	
des	O	
exemples	O	
de	O	
bonnes	O	
pratiques	O	
et	O	
des	O	
recommandations	O	
;	O	
des	O	
analyses	O	
par	O	
pays	O	
,	O	
comprenant	O	
notamment	O	
des	O	
recommandations	O	
sur	O	
mesure	O	
adressées	O	
aux	O	
différents	O	
États	O	
membres	O	
,	O	
sur	O	
la	O	
base	O	
des	O	
résultats	O	
enregistrés	O	
par	O	
les	O	
mécanismes	B-TERM	
de	I-TERM	
surveillance	I-TERM	
existants	O	
et	O	
de	O	
l'	O	
examen	O	
des	O	
éléments	O	
disponibles	O	
,	O	
émanant	O	
de	O	
sources	O	
pertinentes	O	
.	O	
Cette	O	
partie	O	
pourra	O	
s'	O	
accompagner	O	
de	O	
recommandations	O	
sur	O	
les	O	
actions	O	
à	O	
entreprendre	O	
au	O	
niveau	O	
européen	O	
;	O	
les	O	
tendances	O	
au	O	
niveau	O	
européen	O	
,	O	
reprenant	O	
les	O	
résultats	O	
d'	O	
une	O	
enquête	O	
Eurobaromètre	B-TERM	
sur	O	
la	O	
corruption	B-TERM	
réalisée	O	
tous	O	
les	O	
deux	O	
ans	O	
,	O	
qui	O	
mesurera	O	
la	O	
perception	O	
qu'	O	
ont	O	
les	O	
citoyens	O	
européens	O	
de	O	
la	O	
corruption	B-TERM	
dans	O	
divers	O	
domaines	O	
,	O	
ainsi	O	
que	O	
d'	O	
autres	O	
sources	O	
d'	O	
informations	O	
pertinentes	O	
sur	O	
les	O	
expériences	O	
de	O	
la	O	
corruption	B-TERM	
au	O	
niveau	O	
européen	O	
.	O	
Pour	O	
établir	O	
le	O	
rapport	O	
,	O	
la	O	
Commission	B-TERM	
s'	O	
appuiera	O	
sur	O	
diverses	O	
sources	O	
d'	O	
information	O	
,	O	
dont	O	
les	O	
mécanismes	B-TERM	
de	I-TERM	
surveillance	I-TERM	
existants	O	
(	O	
GRECO	B-TERM	
,	O	
OCDE	B-TERM	
,	O	
UNCAC	B-TERM	
)	O	
,	O	
des	O	
experts	O	
indépendants	O	
,	O	
des	O	
conclusions	O	
de	O	
recherches	O	
,	O	
les	O	
services	O	
de	O	
la	O	
Commission	B-TERM	
et	O	
l'	O	
Office	B-TERM	
européen	I-TERM	
de	I-TERM	
lutte	I-TERM	
antifraude	I-TERM	
(	O	
OLAF	B-TERM	
)	O	
,	O	
les	O	
États	O	
membres	O	
,	O	
des	O	
agences	O	
européennes	O	
comme	O	
Europol	B-TERM	
et	O	
Eurojust	B-TERM	
,	O	
le	O	
réseau	B-TERM	
européen	I-TERM	
de	I-TERM	
lutte	I-TERM	
contre	I-TERM	
la	I-TERM	
corruption	I-TERM	
,	O	
des	O	
études	O	
Eurobaromètre	B-TERM	
et	O	
la	O	
société	B-TERM	
civile	I-TERM	
.	O	
Le	O	
rapport	B-TERM	
anticorruption	I-TERM	
de	I-TERM	
l'	I-TERM	
UE	I-TERM	
sera	O	
dirigé	O	
par	O	
la	O	
Commission	B-TERM	
,	O	
qui	O	
sera	O	
assistée	O	
dans	O	
cette	O	
mission	O	
par	O	
:	O	
un	O	
groupe	O	
d'	O	
experts	O	
qui	O	
la	O	
conseillera	O	
sur	O	
:	O	
1	O	
)	O	
l'	O	
établissement	O	
d'	O	
indicateurs	O	
,	O	
2	O	
)	O	
l'	O	
évaluation	O	
de	O	
l'	O	
action	O	
des	O	
États	O	
membres	O	
,	O	
3	O	
)	O	
le	O	
recensement	O	
des	O	
meilleures	O	
pratiques	O	
,	O	
4	O	
)	O	
le	O	
dégagement	O	
des	O	
tendances	O	
dans	O	
l'	O	
UE	B-TERM	
,	O	
5	O	
)	O	
la	O	
formulation	O	
de	O	
recommandations	O	
,	O	
et	O	
6	O	
)	O	
la	O	
proposition	O	
de	O	
nouvelles	O	
mesures	O	
de	O	
l'	O	
UE	B-TERM	
,	O	
si	O	
nécessaire	O	
.	O	
Ce	O	
groupe	O	
sera	O	
mis	O	
sur	O	
pied	O	
par	O	
la	O	
Commission	B-TERM	
,	O	
au	O	
terme	O	
d'	O	
un	O	
appel	O	
à	O	
candidatures	O	
ouvert	O	
.	O	
Les	O	
experts	O	
sélectionnés	O	
pourront	O	
provenir	O	
d'	O	
horizons	O	
très	O	
divers	O	
(	O	
services	B-TERM	
répressifs	I-TERM	
,	O	
prévention	O	
de	O	
la	O	
corruption	B-TERM	
,	O	
société	B-TERM	
civile	I-TERM	
,	O	
recherche	O	
,	O	
etc.	O	
)	O	
et	O	
devront	O	
posséder	O	
une	O	
expertise	O	
incontestée	O	
en	O	
matière	O	
de	O	
lutte	B-TERM	
contre	I-TERM	
la	I-TERM	
corruption	I-TERM	
,	O	
être	O	
reconnus	O	
pour	O	
leur	O	
haut	O	
degré	O	
d'	O	
intégrité	B-TERM	
et	O	
s'	O	
engager	O	
à	O	
agir	O	
personnellement	O	
en	O	
leur	O	
qualité	O	
professionnelle	O	
;	O	
un	O	
réseau	O	
de	O	
correspondants	O	
de	O	
recherche	O	
locaux	O	
,	O	
créé	O	
par	O	
la	O	
Commission	B-TERM	
et	O	
composé	O	
de	O	
représentants	O	
de	O	
la	O	
société	B-TERM	
civile	I-TERM	
et	O	
du	O	
monde	O	
universitaire	O	
,	O	
qui	O	
collecteront	O	
dans	O	
chaque	O	
État	O	
membre	O	
les	O	
informations	O	
nécessaires	O	
pour	O	
alimenter	O	
et	O	
compléter	O	
les	O	
travaux	O	
du	O	
groupe	O	
d'	O	
experts	O	
.	O	
En	O	
lien	O	
direct	O	
avec	O	
le	O	
rapport	B-TERM	
anticorruption	I-TERM	
de	I-TERM	
l'	I-TERM	
UE	I-TERM	
,	O	
le	O	
développement	O	
d'	O	
un	O	
programme	O	
de	O	
partage	O	
des	O	
expériences	O	
pourrait	O	
être	O	
envisagé	O	
pour	O	
aider	O	
les	O	
États	O	
membres	O	
,	O	
les	O	
ONG	B-TERM	
locales	O	
ou	O	
d'	O	
autres	O	
parties	O	
prenantes	O	
à	O	
identifier	O	
les	O	
lacunes	O	
des	O	
politiques	B-TERM	
anticorruption	I-TERM	
et	O	
les	O	
meilleures	O	
pratiques	O	
,	O	
à	O	
sensibiliser	O	
à	O	
cette	O	
thématique	O	
ou	O	
à	O	
assurer	O	
des	O	
formations	O	
.	O	
La	O	
Commission	B-TERM	
prendra	O	
en	O	
charge	O	
toutes	O	
les	O	
dépenses	B-TERM	
associées	O	
au	O	
rapport	B-TERM	
anticorruption	I-TERM	
de	I-TERM	
l'	I-TERM	
UE	I-TERM	
,	O	
notamment	O	
celles	O	
liées	O	
au	O	
groupe	O	
d'	O	
experts	O	
indépendants	O	
,	O	
au	O	
réseau	O	
de	O	
correspondants	O	
de	O	
recherche	O	
et	O	
,	O	
s'	O	
il	O	
est	O	
concrétisé	O	
,	O	
au	O	
programme	O	
de	O	
partage	O	
des	O	
expériences	O	
.	O	
La	O	
participation	O	
de	O	
l'	O	
UE	B-TERM	
au	O	
GRECO	B-TERM	
,	O	
bien	O	
que	O	
ne	O	
répondant	O	
pas	O	
totalement	O	
aux	O	
besoins	O	
de	O	
suivi	O	
périodique	O	
de	O	
l'	O	
Union	O	
sur	O	
la	O	
lutte	B-TERM	
contre	I-TERM	
la	I-TERM	
corruption	I-TERM	
menée	O	
dans	O	
l'	O	
Union	O	
,	O	
permettrait	O	
la	O	
création	O	
de	O	
synergies	O	
entre	O	
les	O	
deux	O	
mécanismes	O	
.	O	
Le	O	
GRECO	B-TERM	
pourrait	O	
notamment	O	
contribuer	O	
au	O	
mécanisme	B-TERM	
de	I-TERM	
suivi	I-TERM	
de	O	
l'	O	
UE	B-TERM	
en	O	
fournissant	O	
des	O	
analyses	O	
comparées	O	
de	O	
ses	O	
rapports	B-TERM	
de	I-TERM	
conformité	I-TERM	
et	O	
d'	O	
évaluation	O	
existants	O	
sur	O	
les	O	
États	O	
membres	O	
de	O	
l'	O	
UE	B-TERM	
,	O	
et	O	
en	O	
indiquant	O	
les	O	
principales	O	
